   10096.328000000001        15533527.770106776                4
   10096.328000000001        15533527.770106776                4
   10093.600000000000        15520924.291444870                4
   10090.872000000001        15508326.646222856                4
   10088.144000000000        15495734.833931020                4
   10085.416000000001        15483148.854059430                4
   10082.688000000000        15470568.706097897                4
   10079.960000000001        15457994.389535991                4
   10077.232000000000        15445425.903863017                4
   10074.504000000001        15432863.248568073                4
   10071.776000000000        15420306.423139948                4
   10069.048000000001        15407755.427067252                4
   10066.320000000002        15395210.259838300                4
   10063.592000000001        15382670.920941152                4
   10060.864000000001        15370137.409863666                4
   10058.136000000000        15357609.726093413                4
   10055.408000000001        15345087.869117724                4
   10052.680000000000        15332571.838423681                4
   10049.952000000001        15320061.633498140                4
   10047.224000000000        15307557.253827650                4
   10044.496000000001        15295058.698898574                4
   10041.768000000000        15282565.968196992                4
   10039.040000000001        15270079.061208742                4
   10036.312000000000        15257597.977419397                4
   10033.584000000001        15245122.716314301                4
   10030.856000000002        15232653.277378539                4
   10028.128000000001        15220189.660096940                4
   10025.400000000001        15207731.863954086                4
   10022.672000000000        15195279.888434295                4
   10019.944000000001        15182833.733021671                4
   10017.216000000000        15170393.397200024                4
   10014.488000000001        15157958.880452937                4
   10011.760000000000        15145530.182263725                4
   10009.032000000001        15133107.302115463                4
   10006.304000000000        15120690.239490956                4
   10003.576000000001        15108278.993872795                4
   10000.848000000000        15095873.564743260                4
   9998.1200000000008        15083473.951584434                4
   9995.3920000000016        15071080.153878121                4
   9992.6640000000007        15058692.171105845                4
   9989.9360000000015        15046310.002748931                4
   9987.2080000000005        15033933.648288412                4
   9984.4800000000014        15021563.107205076                4
   9981.7520000000004        15009198.378979452                4
   9979.0240000000013        14996839.463091839                4
   9976.2960000000003        14984486.359022234                4
   9973.5680000000011        14972139.066250429                4
   9970.8400000000001        14959797.584255924                4
   9968.1120000000010        14947461.912517989                4
   9965.3840000000000        14935132.050515613                4
   9962.6560000000009        14922807.997727551                4
   9959.9279999999999        14910489.753632281                4
   9957.2000000000007        14898177.317708062                4
   9954.4720000000016        14885870.689432848                4
   9951.7440000000006        14873569.868284358                4
   9949.0160000000014        14861274.853740079                4
   9946.2880000000005        14848985.645277185                4
   9943.5600000000013        14836702.242372645                4
   9940.8320000000003        14824424.644503145                4
   9938.1040000000012        14812152.851145117                4
   9935.3760000000002        14799886.861774718                4
   9932.6480000000010        14787626.675867904                4
   9929.9200000000001        14775372.292900287                4
   9927.1920000000009        14763123.712347297                4
   9924.4639999999999        14750880.933684062                4
   9921.7360000000008        14738643.956385462                4
   9919.0080000000016        14726412.779926116                4
   9916.2800000000007        14714187.403780386                4
   9913.5520000000015        14701967.827422373                4
   9910.8240000000005        14689754.050325910                4
   9908.0960000000014        14677546.071964601                4
   9905.3680000000004        14665343.891811732                4
   9902.6400000000012        14653147.509340391                4
   9899.9120000000003        14640956.924023362                4
   9897.1840000000011        14628772.135333186                4
   9894.4560000000001        14616593.142742136                4
   9891.7280000000010        14604419.945722228                4
   9889.0000000000000        14592252.543745201                4
   9886.2720000000008        14580090.936282573                4
   9883.5439999999999        14567935.122805538                4
   9880.8160000000007        14555785.102785086                4
   9878.0880000000016        14543640.875691915                4
   9875.3600000000006        14531502.440996442                4
   9872.6320000000014        14519369.798168875                4
   9869.9040000000005        14507242.946679099                4
   9867.1760000000013        14495121.885996781                4
   9864.4480000000003        14483006.615591293                4
   9861.7200000000012        14470897.134931773                4
   9858.9920000000002        14458793.443487050                4
   9856.2640000000010        14446695.540725743                4
   9853.5360000000001        14434603.426116168                4
   9850.8080000000009        14422517.099126387                4
   9848.0799999999999        14410436.559224198                4
   9845.3520000000008        14398361.805877130                4
   9842.6240000000016        14386292.838552454                4
   9839.8960000000006        14374229.656717161                4
   9837.1680000000015        14362172.259837992                4
   9834.4400000000005        14350120.647381403                4
   9831.7120000000014        14338074.818813626                4
   9828.9840000000004        14326034.773600554                4
   9826.2560000000012        14314000.511207879                4
   9823.5280000000002        14301972.031101000                4
   9820.8000000000011        14289949.332745044                4
   9818.0720000000001        14277932.415604869                4
   9815.3440000000010        14265921.279145094                4
   9812.6160000000000        14253915.922830017                4
   9809.8880000000008        14241916.346123725                4
   9807.1599999999999        14229922.548489999                4
   9804.4320000000007        14217934.529392365                4
   9801.7040000000015        14205952.288294071                4
   9798.9760000000006        14193975.824658107                4
   9796.2480000000014        14182005.137947185                4
   9793.5200000000004        14170040.227623744                4
   9790.7920000000013        14158081.093149982                4
   9788.0640000000003        14146127.733987775                4
   9785.3360000000011        14134180.149598779                4
   9782.6080000000002        14122238.339444352                4
   9779.8800000000010        14110302.302985588                4
   9777.1520000000000        14098372.039683307                4
   9774.4240000000009        14086447.548998060                4
   9771.6959999999999        14074528.830390118                4
   9768.9680000000008        14062615.883319516                4
   9766.2400000000016        14050708.707245963                4
   9763.5120000000006        14038807.301628925                4
   9760.7840000000015        14026911.665927611                4
   9758.0560000000005        14015021.799600912                4
   9755.3280000000013        14003137.702107497                4
   9752.6000000000004        13991259.372905726                4
   9749.8720000000012        13979386.811453704                4
   9747.1440000000002        13967520.017209241                4
   9744.4160000000011        13955658.989629915                4
   9741.6880000000001        13943803.728172975                4
   9738.9600000000009        13931954.232295439                4
   9736.2320000000000        13920110.501454033                4
   9733.5040000000008        13908272.535105210                4
   9730.7759999999998        13896440.332705144                4
   9728.0480000000007        13884613.893709745                4
   9725.3200000000015        13872793.217574637                4
   9722.5920000000006        13860978.303755162                4
   9719.8640000000014        13849169.151706418                4
   9717.1360000000004        13837365.760883177                4
