  4360.  2.405E-15  2.12E-12
  4359.  2.4045E-15  2.1255E-12
  4358.  2.404E-15  2.131E-12
  4357.  2.404E-15  2.137E-12
  4356.  2.404E-15  2.143E-12
  4355.  2.4035E-15  2.1485E-12
  4354.  2.403E-15  2.154E-12
  4353.  2.403E-15  2.16E-12
  4352.  2.403E-15  2.166E-12
  4351.  2.4025E-15  2.172E-12
  4350.  2.402E-15  2.178E-12
  4349.  2.4015E-15  2.184E-12
  4348.  2.401E-15  2.19E-12
  4347.  2.401E-15  2.196E-12
  4346.  2.401E-15  2.202E-12
  4345.  2.4005E-15  2.208E-12
  4344.  2.4E-15  2.214E-12
  4343.  2.3995E-15  2.22E-12
  4342.  2.399E-15  2.226E-12
  4341.  2.399E-15  2.232E-12
  4340.  2.399E-15  2.238E-12
  4339.  2.3985E-15  2.244E-12
  4338.  2.398E-15  2.25E-12
  4337.  2.398E-15  2.256E-12
  4336.  2.398E-15  2.262E-12
  4335.  2.3975E-15  2.2685E-12
  4334.  2.397E-15  2.275E-12
  4333.  2.3965E-15  2.281E-12
  4332.  2.396E-15  2.287E-12
  4331.  2.396E-15  2.2935E-12
  4330.  2.396E-15  2.3E-12
  4329.  2.3955E-15  2.306E-12
  4328.  2.395E-15  2.312E-12
  4327.  2.3945E-15  2.3185E-12
  4326.  2.394E-15  2.325E-12
  4325.  2.394E-15  2.3315E-12
  4324.  2.394E-15  2.338E-12
  4323.  2.3935E-15  2.3445E-12
  4322.  2.393E-15  2.351E-12
  4321.  2.3925E-15  2.3575E-12
  4320.  2.392E-15  2.364E-12
  4319.  2.392E-15  2.3705E-12
  4318.  2.392E-15  2.377E-12
  4317.  2.3915E-15  2.3835E-12
  4316.  2.391E-15  2.39E-12
  4315.  2.391E-15  2.3965E-12
  4314.  2.391E-15  2.403E-12
  4313.  2.3905E-15  2.41E-12
  4312.  2.39E-15  2.417E-12
  4311.  2.3895E-15  2.4235E-12
  4310.  2.389E-15  2.43E-12
  4309.  2.389E-15  2.4365E-12
  4308.  2.389E-15  2.443E-12
  4307.  2.3885E-15  2.45E-12
  4306.  2.388E-15  2.457E-12
  4305.  2.388E-15  2.464E-12
  4304.  2.388E-15  2.471E-12
  4303.  2.3875E-15  2.4775E-12
  4302.  2.387E-15  2.484E-12
  4301.  2.3865E-15  2.491E-12
  4300.  2.386E-15  2.498E-12
  4299.  2.386E-15  2.505E-12
  4298.  2.386E-15  2.512E-12
  4297.  2.3855E-15  2.519E-12
  4296.  2.385E-15  2.526E-12
  4295.  2.3845E-15  2.533E-12
  4294.  2.384E-15  2.54E-12
  4293.  2.384E-15  2.547E-12
  4292.  2.384E-15  2.554E-12
  4291.  2.3835E-15  2.5615E-12
  4290.  2.383E-15  2.569E-12
  4289.  2.383E-15  2.576E-12
  4288.  2.383E-15  2.583E-12
  4287.  2.3825E-15  2.5905E-12
  4286.  2.382E-15  2.598E-12
  4285.  2.382E-15  2.605E-12
  4284.  2.382E-15  2.612E-12
  4283.  2.3815E-15  2.6195E-12
  4282.  2.381E-15  2.627E-12
  4281.  2.3805E-15  2.6345E-12
  4280.  2.38E-15  2.642E-12
  4279.  2.38E-15  2.6495E-12
  4278.  2.38E-15  2.657E-12
  4277.  2.3795E-15  2.664E-12
  4276.  2.379E-15  2.671E-12
  4275.  2.3785E-15  2.679E-12
  4274.  2.378E-15  2.687E-12
  4273.  2.378E-15  2.6945E-12
  4272.  2.378E-15  2.702E-12
  4271.  2.3775E-15  2.7095E-12
  4270.  2.377E-15  2.717E-12
  4269.  2.377E-15  2.7245E-12
  4268.  2.377E-15  2.732E-12
  4267.  2.3765E-15  2.74E-12
  4266.  2.376E-15  2.748E-12
  4265.  2.3755E-15  2.7555E-12
  4264.  2.375E-15  2.763E-12
  4263.  2.375E-15  2.771E-12
  4262.  2.375E-15  2.779E-12
  4261.  2.3745E-15  2.787E-12
  4260.  2.374E-15  2.795E-12
  4259.  2.374E-15  2.803E-12
  4258.  2.374E-15  2.811E-12
  4257.  2.3735E-15  2.819E-12
  4256.  2.373E-15  2.827E-12
  4255.  2.3725E-15  2.835E-12
  4254.  2.372E-15  2.843E-12
  4253.  2.372E-15  2.851E-12
  4252.  2.372E-15  2.859E-12
  4251.  2.3715E-15  2.8675E-12
  4250.  2.371E-15  2.876E-12
  4249.  2.371E-15  2.884E-12
  4248.  2.371E-15  2.892E-12
  4247.  2.3705E-15  2.9005E-12
  4246.  2.37E-15  2.909E-12
  4245.  2.37E-15  2.917E-12
  4244.  2.37E-15  2.925E-12
  4243.  2.3695E-15  2.9335E-12
  4242.  2.369E-15  2.942E-12
  4241.  2.3685E-15  2.9505E-12
  4240.  2.368E-15  2.959E-12
  4239.  2.368E-15  2.9675E-12
  4238.  2.368E-15  2.976E-12
  4237.  2.3675E-15  2.9845E-12
  4236.  2.367E-15  2.993E-12
  4235.  2.367E-15  3.0015E-12
  4234.  2.367E-15  3.01E-12
  4233.  2.3665E-15  3.019E-12
  4232.  2.366E-15  3.028E-12
  4231.  2.3655E-15  3.0365E-12
  4230.  2.365E-15  3.045E-12
  4229.  2.365E-15  3.054E-12
  4228.  2.365E-15  3.063E-12
  4227.  2.3645E-15  3.0715E-12
  4226.  2.364E-15  3.08E-12
  4225.  2.364E-15  3.089E-12
  4224.  2.364E-15  3.098E-12
  4223.  2.3635E-15  3.107E-12
  4222.  2.363E-15  3.116E-12
  4221.  2.363E-15  3.125E-12
  4220.  2.363E-15  3.134E-12
  4219.  2.3625E-15  3.143E-12
  4218.  2.362E-15  3.152E-12
  4217.  2.3615E-15  3.1615E-12
  4216.  2.361E-15  3.171E-12
  4215.  2.361E-15  3.18E-12
  4214.  2.361E-15  3.189E-12
  4213.  2.3605E-15  3.1985E-12
  4212.  2.36E-15  3.208E-12
  4211.  2.36E-15  3.217E-12
  4210.  2.36E-15  3.226E-12
  4209.  2.3595E-15  3.2355E-12
  4208.  2.359E-15  3.245E-12
  4207.  2.359E-15  3.2545E-12
  4206.  2.359E-15  3.264E-12
  4205.  2.3585E-15  3.2735E-12
  4204.  2.358E-15  3.283E-12
  4203.  2.358E-15  3.2925E-12
  4202.  2.358E-15  3.302E-12
  4201.  2.3575E-15  3.312E-12
  4200.  2.357E-15  3.322E-12
  4199.  2.3565E-15  3.3315E-12
  4198.  2.356E-15  3.341E-12
  4197.  2.356E-15  3.351E-12
  4196.  2.356E-15  3.361E-12
  4195.  2.3555E-15  3.371E-12
  4194.  2.355E-15  3.381E-12
  4193.  2.355E-15  3.3905E-12
  4192.  2.355E-15  3.4E-12
  4191.  2.3545E-15  3.41E-12
  4190.  2.354E-15  3.42E-12
  4189.  2.354E-15  3.4305E-12
  4188.  2.354E-15  3.441E-12
  4187.  2.3535E-15  3.451E-12
  4186.  2.353E-15  3.461E-12
  4185.  2.353E-15  3.471E-12
  4184.  2.353E-15  3.481E-12
  4183.  2.3525E-15  3.4915E-12
  4182.  2.352E-15  3.502E-12
  4181.  2.3515E-15  3.5125E-12
  4180.  2.351E-15  3.523E-12
  4179.  2.351E-15  3.5335E-12
  4178.  2.351E-15  3.544E-12
  4177.  2.3505E-15  3.554E-12
  4176.  2.35E-15  3.564E-12
  4175.  2.35E-15  3.575E-12
  4174.  2.35E-15  3.586E-12
  4173.  2.3495E-15  3.5965E-12
  4172.  2.349E-15  3.607E-12
  4171.  2.349E-15  3.6175E-12
  4170.  2.349E-15  3.628E-12
  4169.  2.3485E-15  3.639E-12
  4168.  2.348E-15  3.65E-12
  4167.  2.348E-15  3.661E-12
  4166.  2.348E-15  3.672E-12
  4165.  2.3475E-15  3.683E-12
  4164.  2.347E-15  3.694E-12
  4163.  2.347E-15  3.705E-12
  4162.  2.347E-15  3.716E-12
  4161.  2.3465E-15  3.727E-12
  4160.  2.346E-15  3.738E-12
  4159.  2.3455E-15  3.749E-12
  4158.  2.345E-15  3.76E-12
  4157.  2.345E-15  3.7715E-12
  4156.  2.345E-15  3.783E-12
  4155.  2.3445E-15  3.794E-12
  4154.  2.344E-15  3.805E-12
  4153.  2.344E-15  3.8165E-12
  4152.  2.344E-15  3.828E-12
  4151.  2.3435E-15  3.8395E-12
  4150.  2.343E-15  3.851E-12
  4149.  2.343E-15  3.8625E-12
  4148.  2.343E-15  3.874E-12
