   3700.0000000000000        1.9719568180420057        6.9682693686214501       4.13816921894396189E+027  2.06968914880179804E+027   639822.51507113036        103337.84155644939        26.550213994227136     
   3699.0000000000000        1.1920177670490788        4.6536405973432320       2.14207638403024728E+027  1.07091751165546015E+027   332131.62074192165        53644.289047104321        18.863566368955958     
   3698.0000000000000       0.93347506951816883        3.8884752213121541       1.47707374971199474E+027  7.38156897979317435E+026   229785.91592949256        37115.037418564403        16.291356848632393     
   3697.0000000000000       0.80439127439609337        3.5032923276436803       1.14565440832480382E+027  5.72837891237106400E+026   178901.96796241440        28880.188732033363        15.015291458263015     
   3696.0000000000000       0.72672477217901577        3.2742463588122384       9.47194146410598518E+026  4.73641087803180811E+026   148416.10534428211        23981.691477412714        14.248497162947164     
   3695.0000000000000       0.67573077953700789        3.1207212792890542       8.16166906132304037E+026  4.07958760899937370E+026   128199.42381870680        20715.557937371763        13.739239083503989     
   3694.0000000000000       0.63928900333503225        3.0129958960328320       7.21938996154825001E+026  3.61049491317983669E+026   113925.75743693289        18399.009826064659        13.377015120454869     
   3693.0000000000000       0.61232993351328824        2.9319371727748695       6.52484287404021906E+026  3.26185118856285671E+026   103226.20733008799        16686.566524718106        13.106396028597166     
   3692.0000000000000       0.59114870757997295        2.8684331559335079       5.99006149421287882E+026  2.99472877333725376E+026   95102.069455824807        15364.944953743539        12.901189098179522     
   3691.0000000000000       0.57474230711510188        2.8191161267342562       5.55807675810693635E+026  2.78020689610498953E+026   88565.818356898395        14309.320663728420        12.732112712634724     
   3690.0000000000000       0.56145473143841573        2.7789620714717858       5.21488979270813055E+026  2.60751613801789995E+026   83367.811244632656        13474.217465775848        12.602440356947733     
   3689.0000000000000       0.55022506275160843        2.7457100670935564       4.92941476171848720E+026  2.46495340428201486E+026   79034.195102767873        12778.220531910245        12.482135711427429     
   3688.0000000000000       0.54107081669689927        2.7166619514990606       4.69209455249307178E+026  2.34536849222447569E+026   75490.054795248710        12198.734075573655        12.393892550104413     
   3687.0000000000000       0.53342493265035407        2.6934838861444366       4.49101750980968621E+026  2.24502323949837740E+026   72481.743263101438        11716.622082637183        12.315691448083191     
   3686.0000000000000       0.52666070339098270        2.6727120868631427       4.31471985285758684E+026  2.15799957492449969E+026   69915.313741968333        11305.580708771449        12.245606207084602     
   3685.0000000000000       0.52104478108489871        2.6547769400538352       4.16638575267651593E+026  2.08395752188821206E+026   67718.813803361336        10954.050051870374        12.184533180668861     
   3684.0000000000000       0.51600540791060934        2.6390197926484449       4.03735907735000156E+026  2.01864352298296401E+026   65836.329874064730        10644.012449338161        12.133360982465843     
   3683.0000000000000       0.51176533769141186        2.6249209361163821       3.92491789071772668E+026  1.96256360983594922E+026   64221.653743882358        10380.841657809910        12.086109344136062     
   3682.0000000000000       0.50800170879500961        2.6128334869271383       3.82603632972299855E+026  1.91239122356743507E+026   62775.649077354028        10150.452402858195        12.042185586230069     
   3681.0000000000000       0.50465511139265551        2.6019619131475276       3.73907031465283254E+026  1.86905663552974851E+026   61575.208057768759        9954.3338722503686        12.007560159227936     
   3680.0000000000000       0.50189268419574939        2.5921579646188340       3.66190208759820537E+026  1.83061287342161985E+026   60498.877453316876        9791.5911173854911        11.977072637677574     
   3679.0000000000000       0.49924260586681896        2.5833111098540256       3.59035809334033393E+026  1.79574594531648424E+026   59564.461233188602        9638.3732181314481        11.946166641463783     
   3678.0000000000000       0.49696177523604917        2.5756736072625555       3.52994249032505732E+026  1.76565008025682185E+026   58759.138176773296        9506.1287220474187        11.920778386921519     
   3677.0000000000000       0.49488832850959363        2.5684643327818386       3.47534412869671534E+026  1.73845916319283606E+026   58042.956729232879        9388.3811751174435        11.896523315208436     
   3676.0000000000000       0.49306823582489928        2.5619693835754100       3.42674332220087979E+026  1.71426404217392952E+026   57436.789915248431        9295.9686208750536        11.879037329217402     
   3675.0000000000000       0.49161580558558210        2.5563040229496625       3.38302146104239334E+026  1.69175948209921464E+026   56878.071619466733        9203.6964750283587        11.856559067221534     
   3674.0000000000000       0.49025409666766462        2.5510908588787626       3.34382241420374997E+026  1.67227153279306089E+026   56416.833730695973        9134.4989779828520        11.840440368328206     
   3673.0000000000000       0.48897554664567350        2.5462962962962963       3.30883685430244710E+026  1.65488746330325115E+026   55994.867716029126        9064.3617901793114        11.822992085826437     
   3672.0000000000000       0.48790197913710809        2.5420596635226920       3.27719799010681771E+026  1.63917418819379622E+026   55663.122881414420        9011.4531126796537        11.807859319793943     
   3671.0000000000000       0.48683721775691330        2.5378760936055196       3.24812344310230681E+026  1.62474072346545393E+026   55362.611321571363        8961.0370832590797        11.796689677230203     
   3670.0000000000000       0.48614639073997773        2.5342035427274689       3.22536181188056603E+026  1.61209173619554749E+026   55120.790321891640        8922.6779333562081        11.782275634268043     
   3669.0000000000000       0.48545164379421579        2.5305531583196457       3.20208837980835151E+026  1.60056970602063097E+026   54906.259947142025        8893.0489808201000        11.773401156471458     
   3668.0000000000000       0.48463805464483234        2.5272433246963266       3.18152236247768930E+026  1.59039872932413185E+026   54746.568727518417        8867.9111797310488        11.761261377629666     
   3667.0000000000000       0.48412113471246271        2.5245524791460405       3.16299513825833493E+026  1.58124484874385653E+026   54613.689209884076        8847.1027244324923        11.751053772248675     
   3666.0000000000000       0.48371490926429539        2.5220077673145442       3.14642251693888985E+026  1.57306620127042447E+026   54506.720714438190        8830.4790186557966        11.739329036187383     
   3665.0000000000000       0.48330550771656139        2.5190258751902586       3.13119654673752302E+026  1.56555903531679726E+026   54448.159001636079        8821.6860743760299        11.732809562181036     
