6.431e+01 9.500e+13 9.333e+04 2.509e+11 5.938e+49 2.552e+01 4.340e+20 1.614e+00 1.780e+00
3.543e+02 6.226e+13 1.067e+05 6.338e+11 5.573e+50 2.478e+01 2.501e+20 8.689e-01 1.283e+00
